"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US53961","ZCTA5 53961","328","39","4.3","2.8","1.2","1.9","8.8","7.0","5.5","3.1","13.4","5.4","29.6","7.8","11.9","4.5","15.9","5.4","2.4","1.6","7.0","3.4","63250","5137","79979","10230","40.2","(X)","(X)","(X)","(X)","(X)","238","30","2.5","2.3","0.0","7.1","5.5","6.3","5.5","3.3","13.4","5.1","28.2","8.2","12.6","4.9","20.6","7.1","3.4","2.1","8.4","4.3","66346","4486","89403","10936","(X)","(X)","37.4","(X)","(X)","(X)","207","29","1.4","1.9","0.0","8.1","4.3","6.5","3.4","2.3","11.1","4.6","30.4","9.1","13.5","5.8","23.2","8.0","3.9","2.4","8.7","5.0","71250","17840","N","N","(X)","(X)","(X)","(X)","(X)","(X)","90","38","10.0","8.5","4.4","6.7","18.9","18.0","7.8","6.8","16.7","13.9","28.9","17.9","10.0","11.0","0.0","17.6","0.0","17.6","3.3","4.4","38750","29235","50564","16115","(X)","(X)","(X)","(X)","46.7","(X)"
"8600000US53963","ZCTA5 53963","5298","255","2.6","1.7","8.1","2.9","8.7","3.0","7.2","2.5","14.8","3.4","20.1","3.6","19.0","3.8","11.9","2.4","5.9","2.3","1.5","0.5","59132","5236","70757","4665","39.8","(X)","(X)","(X)","(X)","(X)","3515","189","1.8","1.4","2.5","2.2","3.3","1.9","7.0","3.2","10.4","3.0","23.7","4.9","24.8","4.5","16.1","3.4","8.1","3.3","2.2","0.8","75837","5483","85811","6145","(X)","(X)","38.5","(X)","(X)","(X)","2796","195","1.4","1.4","1.8","1.8","1.7","1.7","4.7","2.4","7.8","2.7","23.5","5.0","26.5","5.8","19.7","4.2","10.1","4.1","2.8","1.0","82405","5725","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1783","262","4.2","3.0","19.3","7.7","21.3","8.0","7.8","4.3","26.4","8.5","14.9","6.3","3.3","3.1","1.7","1.4","1.0","1.2","0.2","0.2","32134","8429","35831","3814","(X)","(X)","(X)","(X)","42.3","(X)"
"8600000US53964","ZCTA5 53964","1474","101","5.1","1.9","4.4","1.3","9.6","1.9","15.0","3.2","14.2","2.7","18.2","2.8","14.2","2.6","14.9","2.6","2.8","1.1","1.6","1.0","51389","2975","64503","3883","28.6","(X)","(X)","(X)","(X)","(X)","945","87","2.9","1.9","1.3","0.9","6.1","2.4","13.9","3.8","15.2","3.2","17.8","3.6","18.2","3.3","19.7","3.6","3.4","1.7","1.6","1.4","64208","3968","71610","4092","(X)","(X)","26.3","(X)","(X)","(X)","710","72","2.3","1.6","1.0","0.9","3.1","1.4","9.0","2.7","13.4","3.6","20.7","4.2","20.1","3.5","24.1","4.1","4.2","2.2","2.1","1.9","77000","8668","N","N","(X)","(X)","(X)","(X)","(X)","(X)","529","61","9.1","3.7","10.0","3.1","20.6","4.4","15.7","4.7","14.7","4.6","15.1","5.0","7.6","3.2","4.9","2.8","0.6","0.7","1.7","1.5","31858","2336","47535","8556","(X)","(X)","(X)","(X)","31.4","(X)"
"8600000US53965","ZCTA5 53965","4664","233","6.9","2.7","4.5","1.3","7.2","1.7","10.5","2.2","16.2","2.7","20.1","2.6","14.2","3.0","13.1","1.9","3.4","1.0","3.9","1.2","54273","3063","72632","5881","35.3","(X)","(X)","(X)","(X)","(X)","2882","163","3.7","2.8","1.8","0.9","3.5","1.6","8.6","2.2","17.7","4.0","18.8","2.6","18.7","3.5","16.5","2.6","5.4","1.6","5.3","1.6","68022","4704","85580","6231","(X)","(X)","36.3","(X)","(X)","(X)","2252","148","0.8","0.7","0.9","0.7","2.0","1.2","6.9","2.3","16.6","4.6","18.7","3.3","20.6","3.9","20.2","3.2","6.9","2.0","6.3","1.9","80597","4038","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1782","205","12.6","5.3","8.9","3.0","13.3","3.5","13.6","4.5","14.4","3.5","23.2","5.9","8.7","4.8","3.7","2.3","0.2","0.2","1.4","1.7","36321","5185","48778","10646","(X)","(X)","(X)","(X)","32.7","(X)"
"8600000US53968","ZCTA5 53968","1017","74","4.1","1.6","5.9","2.6","10.5","3.2","7.2","2.3","16.9","3.3","25.1","4.3","12.4","3.0","12.7","3.1","3.2","1.6","2.0","1.4","55563","5450","67834","6778","33.3","(X)","(X)","(X)","(X)","(X)","642","68","1.4","1.0","3.7","3.8","4.8","2.1","6.1","2.7","16.0","4.3","27.6","5.4","15.1","3.9","18.5","4.4","4.0","2.5","2.6","1.7","68571","7489","82098","9351","(X)","(X)","31.0","(X)","(X)","(X)","535","59","1.3","0.9","0.9","0.9","4.1","2.1","3.7","1.8","16.6","4.7","27.1","5.8","17.2","4.1","21.9","4.9","4.3","3.0","2.8","1.9","73719","2771","N","N","(X)","(X)","(X)","(X)","(X)","(X)","375","55","9.3","3.9","10.1","5.2","20.8","7.5","11.5","4.8","18.4","6.3","19.7","6.5","7.2","5.0","0.8","1.0","1.3","1.4","0.8","1.3","32679","6148","40256","4870","(X)","(X)","(X)","(X)","35.7","(X)"
"8600000US53969","ZCTA5 53969","150","30","1.3","2.4","3.3","3.6","14.7","11.0","7.3","7.5","18.0","7.6","32.0","10.6","6.7","6.7","14.0","8.2","0.0","11.0","2.7","3.0","53542","6431","61523","10028","47.3","(X)","(X)","(X)","(X)","(X)","86","25","0.0","18.3","2.3","3.8","16.3","13.5","10.5","11.9","9.3","7.0","30.2","15.7","11.6","11.3","17.4","10.9","0.0","18.3","2.3","4.0","57708","6101","65593","12683","(X)","(X)","53.5","(X)","(X)","(X)","60","22","0.0","24.9","3.3","5.6","0.0","24.9","15.0","16.4","0.0","24.9","43.3","19.7","13.3","15.8","25.0","15.9","0.0","24.9","0.0","24.9","59583","28835","N","N","(X)","(X)","(X)","(X)","(X)","(X)","64","23","3.1","5.4","4.7","7.9","26.6","22.4","3.1","6.0","18.8","12.8","31.3","14.6","0.0","23.6","9.4","10.8","0.0","23.6","3.1","4.8","45833","16590","52030","15965","(X)","(X)","(X)","(X)","39.1","(X)"
"8600000US54001","ZCTA5 54001","3275","165","2.7","1.0","4.9","1.9","11.5","3.4","8.1","2.2","11.3","2.6","20.5","3.4","17.3","2.5","16.7","2.3","4.3","1.3","2.7","1.1","61825","1921","73612","3605","23.4","(X)","(X)","(X)","(X)","(X)","2256","137","2.3","1.2","0.7","0.5","5.5","2.3","6.5","2.7","12.9","3.1","22.1","4.1","19.5","3.1","22.0","3.1","5.4","1.9","3.0","1.4","74960","3761","84480","3979","(X)","(X)","23.1","(X)","(X)","(X)","1860","144","1.1","0.7","0.4","0.5","4.4","2.3","4.9","1.9","12.4","3.4","19.2","3.8","21.4","3.7","25.9","3.2","6.6","2.3","3.7","1.7","82988","4875","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1019","141","4.2","2.3","15.1","5.7","25.9","8.3","12.3","4.5","8.1","4.1","17.1","6.2","11.5","4.6","3.4","2.6","1.5","1.2","0.9","1.0","27474","5939","44452","5839","(X)","(X)","(X)","(X)","20.7","(X)"
"8600000US54002","ZCTA5 54002","2647","174","1.7","1.3","4.1","2.6","7.8","3.5","8.2","3.8","14.4","4.4","21.4","5.3","18.1","4.3","15.2","3.1","6.1","2.1","2.9","1.0","67819","4605","78900","5832","29.5","(X)","(X)","(X)","(X)","(X)","1844","127","0.1","0.2","1.2","1.2","1.3","1.2","8.4","5.5","16.5","5.7","21.5","5.7","19.3","5.3","20.3","4.1","7.8","2.9","3.7","1.4","77813","9052","91914","7786","(X)","(X)","23.7","(X)","(X)","(X)","1470","158","0.1","0.2","1.3","1.5","1.2","1.1","6.9","5.2","11.3","4.8","19.9","5.3","20.1","5.7","25.0","4.6","9.5","3.5","4.7","1.9","84063","11148","N","N","(X)","(X)","(X)","(X)","(X)","(X)","803","179","5.5","4.3","10.8","7.4","22.8","11.4","14.2","7.8","5.0","2.7","24.0","11.6","12.7","8.0","2.2","1.6","2.2","2.3","0.5","0.8","31673","12593","45624","7689","(X)","(X)","(X)","(X)","36.6","(X)"
"8600000US54003","ZCTA5 54003","368","48","6.0","5.0","0.8","1.2","2.4","3.2","4.3","2.8","10.6","4.7","19.8","7.3","17.9","6.1","19.3","7.8","13.3","6.4","5.4","4.2","81750","14950","99452","17875","24.7","(X)","(X)","(X)","(X)","(X)","268","49","4.1","5.6","0.0","6.3","0.7","1.8","6.0","7.3","9.3","4.8","10.1","5.2","20.9","7.7","25.4","9.5","17.2","8.3","6.3","5.5","94500","27388","114164","23348","(X)","(X)","23.1","(X)","(X)","(X)","235","41","0.9","2.3","0.0","7.2","0.9","2.0","1.3","1.8","10.6","5.5","8.9","5.3","23.8","8.8","28.5","9.6","17.9","8.9","7.2","6.2","109271","21925","N","N","(X)","(X)","(X)","(X)","(X)","(X)","100","32","11.0","10.8","3.0","4.5","7.0","11.0","13.0","9.1","14.0","10.2","33.0","15.3","10.0","8.2","3.0","5.8","3.0","4.4","3.0","4.2","50625","13422","56575","12186","(X)","(X)","(X)","(X)","29.0","(X)"
"8600000US54004","ZCTA5 54004","930","56","4.1","1.7","2.5","1.1","9.6","3.2","9.9","2.6","16.1","4.2","19.9","3.3","17.5","3.7","13.9","2.8","4.7","1.9","1.8","1.1","59259","4738","69790","4642","32.4","(X)","(X)","(X)","(X)","(X)","623","57","1.0","0.7","1.0","0.8","5.8","2.0","7.9","2.8","16.2","4.1","20.9","4.2","19.7","4.8","18.5","3.8","6.4","2.6","2.7","1.7","70865","9473","82028","6053","(X)","(X)","32.3","(X)","(X)","(X)","511","54","0.4","0.5","0.4","0.5","5.9","2.5","5.5","2.9","13.3","4.5","20.2","4.9","22.9","5.4","21.9","4.5","7.8","3.3","1.8","1.3","80515","7373","N","N","(X)","(X)","(X)","(X)","(X)","(X)","307","47","10.4","5.2","6.2","2.9","17.9","7.6","14.0","5.9","17.6","8.1","19.9","5.8","8.1","4.7","5.2","4.3","0.7","0.8","0.0","5.5","36023","4989","41801","4505","(X)","(X)","(X)","(X)","32.6","(X)"
"8600000US54005","ZCTA5 54005","1252","70","4.8","2.2","3.0","1.4","6.5","2.0","6.5","2.6","19.2","3.8","22.8","4.1","15.8","2.7","14.1","2.9","5.0","2.0","2.2","1.0","60595","4535","71920","4217","28.5","(X)","(X)","(X)","(X)","(X)","888","66","2.1","1.1","1.8","1.9","3.2","1.8","7.7","3.6","18.2","4.8","22.3","5.6","17.9","3.3","17.1","3.8","7.0","2.8","2.7","1.4","70000","6399","81792","5804","(X)","(X)","24.9","(X)","(X)","(X)","727","61","1.2","1.0","0.3","0.4","1.4","1.1","5.0","2.4","15.0","4.4","25.0","6.4","20.1","4.0","20.2","4.4","8.5","3.3","3.3","1.7","77279","5820","N","N","(X)","(X)","(X)","(X)","(X)","(X)","364","49","14.0","7.2","6.0","2.9","17.0","6.3","8.2","4.4","22.8","6.4","18.4","4.7","6.9","4.9","5.8","4.0","0.0","4.7","0.8","1.3","38056","6090","42504","6104","(X)","(X)","(X)","(X)","36.8","(X)"
"8600000US54006","ZCTA5 54006","284","42","1.1","1.7","4.9","3.1","11.6","4.7","9.9","6.3","27.5","8.1","15.5","4.8","13.0","5.1","13.0","6.4","3.5","4.4","0.0","6.0","48906","1559","61226","7477","20.8","(X)","(X)","(X)","(X)","(X)","184","31","1.6","2.7","3.3","3.3","9.2","4.5","6.5","5.3","23.9","10.0","14.7","7.0","15.2","6.5","20.1","9.7","5.4","6.6","0.0","9.1","59167","13277","70885","10823","(X)","(X)","22.8","(X)","(X)","(X)","168","31","1.8","3.0","3.6","3.6","7.1","4.9","4.2","3.9","23.8","10.6","16.1","7.9","15.5","7.0","22.0","10.3","6.0","7.4","0.0","9.9","63438","13912","N","N","(X)","(X)","(X)","(X)","(X)","(X)","100","27","0.0","16.0","8.0","6.3","16.0","9.4","18.0","12.8","32.0","15.7","17.0","8.9","9.0","8.6","0.0","16.0","0.0","16.0","0.0","16.0","40833","6915","43204","5487","(X)","(X)","(X)","(X)","17.0","(X)"
"8600000US54007","ZCTA5 54007","433","51","6.5","5.5","1.8","1.9","12.9","5.1","7.6","4.0","9.5","4.2","19.4","5.2","12.0","3.8","19.6","5.5","8.5","3.7","2.1","1.5","64779","4587","75806","7431","32.3","(X)","(X)","(X)","(X)","(X)","274","47","6.9","8.3","0.7","1.3","6.2","3.2","8.8","5.0","6.2","3.6","17.5","5.8","16.4","5.9","23.0","6.3","10.9","4.7","3.3","2.4","80000","11971","87710","10140","(X)","(X)","28.1","(X)","(X)","(X)","219","40","0.0","7.7","0.0","7.7","6.4","3.7","8.2","5.2","5.0","3.5","17.8","6.6","17.8","6.6","27.9","7.7","12.8","5.6","4.1","2.9","87361","16657","N","N","(X)","(X)","(X)","(X)","(X)","(X)","159","37","8.2","4.7","3.8","4.7","24.5","11.6","6.9","5.5","13.2","10.2","20.8","8.3","4.4","3.8","16.4","10.9","1.9","2.8","0.0","10.4","44464","11662","53545","12079","(X)","(X)","(X)","(X)","37.1","(X)"
"8600000US54009","ZCTA5 54009","1041","84","2.1","1.0","2.6","1.8","8.1","2.7","5.1","2.0","11.2","3.0","23.8","4.3","14.1","3.6","22.0","5.7","9.5","2.9","1.4","1.3","71875","6328","81833","5206","29.5","(X)","(X)","(X)","(X)","(X)","726","69","1.0","0.8","1.7","1.7","5.6","2.5","4.3","2.1","10.9","3.4","24.2","5.3","15.7","4.3","21.2","6.8","13.4","3.9","2.1","1.9","79750","9908","90182","6632","(X)","(X)","26.4","(X)","(X)","(X)","596","70","0.3","0.6","1.7","2.0","4.0","2.8","4.4","2.4","8.1","3.0","22.8","6.1","16.9","5.0","23.3","8.1","16.3","4.7","2.2","2.1","86563","11741","N","N","(X)","(X)","(X)","(X)","(X)","(X)","315","61","6.3","3.5","4.8","5.3","16.2","8.0","8.6","4.5","11.7","6.8","21.0","7.6","11.4","6.1","20.0","10.9","0.0","5.4","0.0","5.4","53188","8113","57589","9074","(X)","(X)","(X)","(X)","35.6","(X)"
"8600000US54010","ZCTA5 54010","0","9","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","9","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","9","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","9","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US54011","ZCTA5 54011","2699","132","3.1","1.7","2.7","1.9","3.2","1.6","8.3","2.5","9.0","2.2","19.3","3.2","20.6","3.3","21.1","2.8","8.6","1.9","4.0","1.3","79257","3314","90542","4828","32.6","(X)","(X)","(X)","(X)","(X)","1927","127","1.9","2.2","0.3","0.4","1.2","0.9","6.4","2.6","7.6","2.7","17.8","3.9","24.8","4.4","27.2","3.7","8.0","2.2","4.7","1.7","87185","4303","99827","5497","(X)","(X)","36.1","(X)","(X)","(X)","1558","116","2.2","2.7","0.1","0.3","0.9","0.7","5.6","2.5","6.4","2.1","14.6","3.7","25.4","4.3","30.0","4.0","8.9","2.7","5.8","2.0","92969","5083","N","N","(X)","(X)","(X)","(X)","(X)","(X)","772","132","6.2","3.2","8.7","6.2","9.3","5.2","14.0","7.0","13.2","4.4","24.6","8.8","7.4","3.9","6.2","3.0","8.0","4.9","2.3","2.2","46071","12093","63420","10518","(X)","(X)","(X)","(X)","23.4","(X)"
"8600000US54013","ZCTA5 54013","1328","69","5.0","2.4","2.7","1.6","10.3","2.4","6.1","2.1","15.0","3.2","15.7","3.4","18.8","3.2","18.8","2.7","3.6","1.6","3.8","1.5","66571","4500","77092","4632","34.4","(X)","(X)","(X)","(X)","(X)","892","68","5.0","2.6","0.7","0.7","5.9","2.7","2.7","1.3","12.0","3.1","17.3","4.2","24.2","4.3","22.6","3.5","3.9","1.9","5.6","2.3","83553","4827","89275","5871","(X)","(X)","34.8","(X)","(X)","(X)","716","60","1.3","1.5","0.1","0.3","2.7","1.6","3.1","1.5","10.1","3.4","16.3","4.3","27.8","5.6","27.1","4.3","4.6","2.3","7.0","2.9","90950","2341","N","N","(X)","(X)","(X)","(X)","(X)","(X)","436","64","10.6","6.2","6.9","4.3","19.5","5.5","10.8","5.5","22.0","6.8","12.8","5.7","6.4","3.2","7.8","4.3","3.0","2.9","0.2","0.8","35962","4719","46782","9429","(X)","(X)","(X)","(X)","33.0","(X)"
"8600000US54014","ZCTA5 54014","887","57","0.8","0.6","2.3","1.2","3.4","1.8","10.1","4.1","14.7","3.7","18.8","4.1","18.8","4.8","20.9","3.8","3.5","1.3","6.8","2.6","74940","4808","86576","5776","30.6","(X)","(X)","(X)","(X)","(X)","644","57","0.3","0.8","1.7","1.4","3.1","1.6","6.1","3.3","14.6","3.9","22.0","4.7","18.0","4.9","22.0","5.2","4.8","1.8","7.3","3.0","77727","7983","92119","7480","(X)","(X)","29.2","(X)","(X)","(X)","554","54","0.4","0.9","2.0","1.6","2.5","1.7","3.4","2.7","12.8","4.0","19.1","4.5","20.8","5.7","25.6","5.6","5.6","2.1","7.8","3.2","86429","9359","N","N","(X)","(X)","(X)","(X)","(X)","(X)","243","40","2.1","2.2","3.7","3.0","6.6","4.1","21.4","9.7","16.9","7.8","15.6","6.0","18.9","9.6","9.5","6.1","0.0","6.9","5.3","5.7","49375","18875","64583","11852","(X)","(X)","(X)","(X)","34.2","(X)"
"8600000US54015","ZCTA5 54015","1354","79","2.3","1.0","2.4","1.5","6.1","2.5","5.0","1.8","7.6","2.3","16.5","3.4","17.2","3.3","29.2","4.2","10.0","2.4","3.6","1.5","90104","5505","92693","3915","24.6","(X)","(X)","(X)","(X)","(X)","960","69","1.5","1.1","1.0","0.8","2.8","2.0","3.4","2.5","8.5","3.1","11.0","2.6","19.7","3.8","35.2","5.0","12.7","3.0","4.1","1.9","102159","6399","103056","4655","(X)","(X)","25.6","(X)","(X)","(X)","791","67","0.8","0.7","0.6","0.7","1.4","1.2","2.8","2.9","4.8","2.6","8.8","2.2","22.5","4.3","38.7","5.4","14.7","3.5","4.9","2.2","108281","6843","N","N","(X)","(X)","(X)","(X)","(X)","(X)","394","62","6.3","3.2","6.9","4.9","12.7","6.6","9.6","3.6","9.4","4.1","29.9","8.8","8.4","4.3","12.7","6.3","3.0","2.2","1.0","1.4","60500","8187","60006","6881","(X)","(X)","(X)","(X)","21.3","(X)"
"8600000US54016","ZCTA5 54016","12471","249","2.1","0.8","2.2","1.0","3.4","0.9","5.3","1.4","10.7","2.1","14.4","2.1","13.5","1.7","25.2","2.1","11.0","1.6","12.2","1.9","96973","4433","118329","7193","22.5","(X)","(X)","(X)","(X)","(X)","9095","271","1.3","0.8","1.0","1.2","2.6","1.2","3.2","1.2","6.6","1.8","11.4","2.3","14.8","1.9","28.9","2.6","14.3","2.2","15.9","2.6","115970","4669","137908","9215","(X)","(X)","21.8","(X)","(X)","(X)","7703","312","0.1","0.1","0.2","0.3","1.6","1.0","2.8","1.3","4.9","1.7","10.5","2.6","13.4","1.9","32.5","2.9","16.2","2.5","17.7","3.0","123262","7923","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3376","302","6.7","2.8","5.6","2.2","7.0","2.1","11.5","4.5","21.0","5.4","23.2","5.6","10.2","3.7","12.2","4.1","1.7","1.5","1.0","1.2","47250","7650","58261","5386","(X)","(X)","(X)","(X)","22.2","(X)"
"8600000US54017","ZCTA5 54017","6882","259","2.4","1.1","2.7","1.3","7.4","2.1","6.7","2.3","11.9","2.7","16.4","3.2","18.0","2.8","20.8","2.7","9.8","2.2","4.0","1.4","78131","5421","91000","7151","27.4","(X)","(X)","(X)","(X)","(X)","4690","229","1.7","1.2","0.2","0.2","2.1","1.9","3.8","1.9","9.1","3.0","15.9","3.5","21.7","3.1","26.3","4.0","13.8","3.4","5.4","2.0","94564","5801","109995","11489","(X)","(X)","27.6","(X)","(X)","(X)","4059","241","0.9","0.8","0.1","0.2","1.7","1.9","3.3","1.9","5.6","2.2","15.0","3.6","23.4","3.6","28.5","4.2","15.1","3.7","6.2","2.3","99898","3812","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2192","298","5.2","2.4","7.8","3.9","19.0","5.8","13.5","5.7","19.5","5.8","19.0","6.7","9.0","3.7","5.8","2.7","0.2","0.3","1.0","1.1","40233","6941","45737","3510","(X)","(X)","(X)","(X)","25.7","(X)"
"8600000US54020","ZCTA5 54020","2908","112","3.6","1.8","2.9","1.3","9.0","2.6","9.1","2.2","13.1","2.5","17.6","2.8","13.9","2.9","20.2","2.4","7.5","1.9","3.0","1.1","66890","2492","79164","3064","26.3","(X)","(X)","(X)","(X)","(X)","2008","89","1.4","1.2","0.1","0.2","6.3","2.6","7.1","2.8","12.3","2.5","18.7","3.7","15.7","3.7","25.3","3.4","9.2","2.0","3.9","1.5","79259","4127","91253","4191","(X)","(X)","23.8","(X)","(X)","(X)","1611","90","0.8","1.2","0.2","0.3","4.1","2.7","3.5","1.8","10.2","3.1","18.6","3.8","17.3","4.5","29.9","4.3","10.6","2.3","4.8","1.9","92981","6529","N","N","(X)","(X)","(X)","(X)","(X)","(X)","900","103","9.7","5.1","9.1","4.1","16.2","5.1","13.7","4.4","15.6","5.0","16.0","5.2","10.4","4.1","5.3","3.0","3.4","3.3","0.6","0.8","36000","5208","47749","6016","(X)","(X)","(X)","(X)","28.4","(X)"
"8600000US54021","ZCTA5 54021","2538","142","1.3","1.1","1.3","1.6","8.6","3.9","7.5","3.0","6.0","2.6","16.7","4.8","15.4","4.7","24.0","4.3","13.5","3.5","5.8","1.6","85490","5119","99472","6054","34.6","(X)","(X)","(X)","(X)","(X)","1867","132","0.2","0.3","3.1","3.3","2.0","1.3","6.1","3.1","3.6","2.3","17.4","5.8","16.1","5.2","28.8","5.5","15.9","4.5","7.0","2.2","102107","13297","112240","7169","(X)","(X)","33.8","(X)","(X)","(X)","1691","134","0.0","1.0","0.0","1.0","1.4","0.9","6.7","3.4","2.2","1.8","17.0","5.9","17.3","5.8","30.5","5.8","17.3","5.1","7.7","2.5","106486","5179","N","N","(X)","(X)","(X)","(X)","(X)","(X)","671","148","4.3","4.0","4.8","5.8","19.1","11.4","10.9","7.6","15.1","7.4","14.5","8.2","13.4","10.0","9.2","6.2","6.4","4.6","2.4","1.7","45966","13899","61515","10041","(X)","(X)","(X)","(X)","31.0","(X)"
"8600000US54022","ZCTA5 54022","8364","251","3.0","1.2","4.4","2.1","5.7","1.8","6.0","2.1","13.7","2.4","19.3","2.6","13.4","2.3","20.0","2.3","8.5","1.7","6.0","1.0","70445","4512","91254","4637","32.4","(X)","(X)","(X)","(X)","(X)","5102","255","1.4","0.8","1.1","1.7","0.9","0.5","3.0","1.2","10.3","2.9","16.7","2.7","17.0","3.0","28.4","3.6","12.5","2.4","8.5","1.6","99447","4869","112243","4624","(X)","(X)","28.2","(X)","(X)","(X)","4135","230","0.5","0.5","0.1","0.1","0.6","0.4","1.3","0.6","7.1","2.2","15.5","2.9","17.0","3.5","33.4","4.1","14.3","2.8","10.2","1.9","109457","5294","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3262","257","5.8","3.1","9.4","4.5","13.8","4.7","12.3","5.0","20.8","4.9","21.4","4.9","7.9","2.9","5.9","2.2","1.4","1.5","1.3","0.9","42885","6287","54093","9025","(X)","(X)","(X)","(X)","37.8","(X)"
"8600000US54023","ZCTA5 54023","1523","107","1.6","1.2","1.8","1.2","4.5","1.7","6.8","2.3","9.8","2.3","17.3","3.1","15.2","2.5","26.9","3.7","12.3","2.6","3.9","1.4","88315","5743","95805","4248","25.1","(X)","(X)","(X)","(X)","(X)","1140","95","1.8","1.8","0.4","0.4","3.8","1.7","2.7","1.8","8.2","2.1","16.8","3.6","17.4","3.2","29.9","3.8","15.0","3.2","4.1","1.5","98625","5199","104964","5117","(X)","(X)","24.6","(X)","(X)","(X)","944","89","0.3","0.5","0.0","1.8","1.0","0.8","1.9","1.3","6.7","1.9","14.6","3.5","18.9","3.6","34.2","4.2","18.1","3.7","4.3","1.7","107568","6055","N","N","(X)","(X)","(X)","(X)","(X)","(X)","383","56","5.5","4.8","7.3","4.6","8.4","4.7","19.1","7.4","12.0","4.7","18.5","6.2","8.9","3.7","14.9","6.5","3.1","2.4","2.3","2.5","47019","8398","62143","8401","(X)","(X)","(X)","(X)","24.5","(X)"
